Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split
tx_0000AT9uKgh8LaFPLM8Op9,01/03/2023,03:17:19,Direct Debit,EE,,Bills,-50.51,GBP,-50.51,GBP,Q21513569399384447,,,Q21513569399384447,
tx_0000ATAHOGhREgv0e8y43O,01/03/2023,07:35:41,overdraft,,,General,-0.03,GBP,-0.03,GBP,This is the charge for your February 2023 overdraft,,,February overdraft fees,
tx_0000ATBEp1BGwACFYlhEFG,01/03/2023,18:41:37,Card payment,Soschildrensvillagesuk,,Charity,-10.00,GBP,-10.00,GBP,,Ravenscroft House59-61 Regent Street,,SOSCHILDRENSVILLAGESUK +441223365589 GBR,
tx_0000ATCSjF7BoIwpW2tvSj,02/03/2023,08:52:09,Card payment,Uber Eats,🍽,Eating out,-15.37,GBP,-15.37,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATCdThW1Y5gGn6x7Mg,02/03/2023,10:52:36,Card payment,First Bus,🚌,Transport,-4.50,GBP,-4.50,GBP,,Horsforth,,FIRST WEST YORKSHIRE   LEEDS         GBR,
tx_0000ATDDvzvIIgSVSaDlbw,02/03/2023,17:41:06,Bacs (Direct Credit),GB Retail Payroll,,Income,158.80,GBP,158.80,GBP,50004227-1,,,50004227-1,
tx_0000ATDE2pfKpqn0wnOeS9,02/03/2023,17:42:19,Faster payment,ALI A & GHAFFAR,,Income,70.00,GBP,70.00,GBP,Monzo shahzar,,,Monzo shahzar,
tx_0000ATDLGvfG1o7qtLzXlK,02/03/2023,19:03:18,Card payment,FoodHub,🌮🍕🥘,Eating out,-11.70,GBP,-11.70,GBP,,,,WWW.TAKEAWAY.JE        GUERNSEY      GBR,
tx_0000ATDX22IwG1TMz9FrBD,02/03/2023,21:15:05,Card payment,Ria Financial Services,💸,Family,-66.50,GBP,-66.50,GBP,,,,Ria Financial Services London        GBR,
tx_0000ATDXAfnFK4ruOONojB,02/03/2023,21:16:38,Card payment,Ria Financial Services,💸,Family,-34.33,GBP,-34.33,GBP,,,,Ria Financial Services London        GBR,
tx_0000ATDXRfomU4ndEJ2cS1,02/03/2023,21:19:43,Pot transfer,Zakaat Pot,,Transfers,95.00,GBP,95.00,GBP,,,,,
tx_0000ATDXYQqMYbKMMIKu3f,02/03/2023,21:20:56,Pot transfer,Zakat Pot,,Transfers,-60.00,GBP,-60.00,GBP,,,,,
tx_0000ATEpDcJIindjtDw1PF,03/03/2023,12:13:34,Card payment,Amazon,📦,Shopping,0.00,GBP,0.00,GBP,Active card check,,,AMAZON EU              AMAZON.CO.UK  GBR,
tx_0000ATEpUY4Nk1v3DlTCD3,03/03/2023,12:16:38,Card payment,Amazon,📦,Shopping,-557.92,GBP,-557.92,GBP,,,,AMZNMktplace           amazon.co.uk  GBR,
tx_0000ATEpWOMOoNUHZNcckc,03/03/2023,12:16:58,Flex,Amazon,📦,Shopping,557.92,GBP,557.92,GBP,Returned for Amazon,,,Flex,
tx_0000ATFMDUq1neOnMnBMh7,03/03/2023,18:23:19,Card payment,Uber Eats,🍽,Eating out,-13.97,GBP,-13.97,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATFMGuJlWWYhG7iaq9,03/03/2023,18:23:56,Pot transfer,Bills Pot,,Transfers,6.13,GBP,6.13,GBP,,,,,
tx_0000ATHWNZP34QRBfryWWn,04/03/2023,19:26:37,Card payment,Uber Eats,🍽,Eating out,-18.00,GBP,-18.00,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATHfgPhOH0f75ANgv3,04/03/2023,21:10:52,Card payment,Nintendo,🕹️,Entertainment,-3.49,GBP,-3.49,GBP,,Herriotstrasse 4,,Nintendo CD938390049   Frankfurt am  DEU,
tx_0000ATJIeKMJFOTd2SvxPF,05/03/2023,16:02:11,Card payment,Apple,🍎 ,Bills,-29.49,GBP,-29.49,GBP,,,,APPLE.COM/BILL         www.apple.com IRL,
tx_0000ATJYmhXqWaHZdMYDCr,05/03/2023,19:02:59,Card payment,Uber Eats,🍽,Eating out,-15.72,GBP,-15.72,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATJa6iHLbbA2PbVi6b,05/03/2023,19:17:48,Card payment,Khan Pharmacy,💊,Personal care,-18.70,GBP,-18.70,GBP,,168 Roundhay Road,,KHAN PHARMACY          LEEDS         GBR,
tx_0000ATJadl1aPwSbCwZnjH,05/03/2023,19:23:47,Card payment,Sk Discount 31,🍎,Groceries,-3.50,GBP,-3.50,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000ATJeqMeClIXwkKF33q,05/03/2023,20:10:53,Flex,Uber Eats,🍽,Eating out,15.72,GBP,15.72,GBP,Returned for Uber Eats,,,Flex,
tx_0000ATJerburTlCu6bbvVp,05/03/2023,20:11:06,Flex,Khan Pharmacy,💊,Personal care,18.70,GBP,18.70,GBP,Returned for Khan Pharmacy,,,Flex,
tx_0000ATJetwTE1tfkiYoPlh,05/03/2023,20:11:31,Flex,Apple,🍎 ,Bills,29.49,GBP,29.49,GBP,Returned for Apple,,,Flex,
tx_0000ATJevb9cFoWD2idYnM,05/03/2023,20:11:49,Flex,Uber Eats,🍽,Eating out,18.00,GBP,18.00,GBP,Returned for Uber Eats,,,Flex,
tx_0000ATJexzfe4aKdW5XMm2,05/03/2023,20:12:15,Flex,Uber Eats,🍽,Eating out,13.97,GBP,13.97,GBP,Returned for Uber Eats,,,Flex,
tx_0000ATKFtyVS9mMXC2wMVN,06/03/2023,03:06:07,Pot transfer,Bills Pot,,Transfers,0.04,GBP,0.04,GBP,,,,,
tx_0000ATKFtzWCOU61sKNQVF,06/03/2023,03:06:07,Direct Debit,PayPal,,Finances,-8.05,GBP,-8.05,GBP,5BB2222CS4XDG,,,5BB2222CS4XDG,
tx_0000ATKeUAat5edWaYjRab,06/03/2023,07:41:35,Pot transfer,Bills Pot,,Transfers,-15.00,GBP,-15.00,GBP,,,,,
tx_0000ATLAKtDlVhX8cGuIJV,06/03/2023,13:38:28,Card payment,West Yorkshire Metro,🚌,Transport,-22.10,GBP,-22.10,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000ATLEg5PBnvdhH5TvN3,06/03/2023,14:27:07,Faster payment,S Ali,,Transfers,340.00,GBP,340.00,GBP,S Ali,,,S Ali,
tx_0000ATLEia5igZ95fSPKL4,06/03/2023,14:27:34,Pot transfer,Bills Pot,,Transfers,-200.00,GBP,-200.00,GBP,,,,,
tx_0000ATLEjteFSV5eZjT57p,06/03/2023,14:27:48,Flex,,,Transfers,-198.00,GBP,-198.00,GBP,"Early payment towards Argos, Next and 10 more",,,Flex,
tx_0000ATLEnXTlpBgCuuFikb,06/03/2023,14:28:27,Pot transfer,Bills Pot,,Transfers,200.00,GBP,200.00,GBP,,,,,
tx_0000ATLExJ5GCWHicYN5aD,06/03/2023,14:30:13,Monzo-to-Monzo,Noreen Ghaffar,,General,-93.00,GBP,-93.00,GBP,,,,,
tx_0000ATLGuXRoXYCYD0jEDh,06/03/2023,14:52:08,Faster payment,Noreen Ghaffar,,General,-1.00,GBP,-1.00,GBP,Noreen Ghaffar,,,Noreen Ghaffar,
tx_0000ATLcVJMRyTR2Gwayhd,06/03/2023,18:54:05,Card payment,Uber,🚖,Transport,-9.96,GBP,-9.96,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000ATLiqyLHOytBmlsyR9,06/03/2023,20:05:14,Card payment,Chickanos,🍴,Eating out,-16.77,GBP,-16.77,GBP,,166 Roundhay Road,,CHICKANOS              LEEDS LS8     GBR,
tx_0000ATLvHclCwwTO9kCo9h,06/03/2023,22:24:30,Monzo-to-Monzo,Noreen Ghaffar,,General,20.00,GBP,20.00,GBP,,,,,
tx_0000ATLvSskzoaTKmBvyJG,06/03/2023,22:26:33,Card payment,Amazon,📦,Shopping,-55.96,GBP,-55.96,GBP,,,,AMZNMktplace           amazon.co.uk  GBR,
tx_0000ATLwQdLaEmqQDSJd5d,06/03/2023,22:37:20,Flex,Amazon,📦,Shopping,55.96,GBP,55.96,GBP,Returned for Amazon,,,Flex,
tx_0000ATLxlnnAhMW8e6sSvJ,06/03/2023,22:52:22,Card payment,Ria Financial Services,💸,Family,-372.73,GBP,-372.73,GBP,,,,Ria Financial Services London        GBR,
tx_0000ATLy4ODa0S8ipc5p1V,06/03/2023,22:55:44,Monzo-to-Monzo,Noreen Ghaffar,,General,100.00,GBP,100.00,GBP,,,,,
tx_0000ATNH6KH1jdOYniC0Pp,07/03/2023,14:03:41,Cash deposit,PayPoint,💷,Income,300.00,GBP,300.00,GBP,,223 Roundhay Road,,Cash deposit,
tx_0000ATNkKhBwDl7Lg9uBAQ,07/03/2023,19:31:14,Card payment,Pepes Leeds,🍽,Eating out,-17.07,GBP,-17.07,GBP,,255-257 Roundhay Road,,Pepes leeds            Leeds         GBR,
tx_0000ATNogQCAUbnZSxWw2j,07/03/2023,20:19:59,Card payment,Sk Discount 31,🍎,Groceries,-2.50,GBP,-2.50,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000ATQycOTMXOgNOpiFsY,09/03/2023,08:55:26,Card payment,Uber Eats,🍽,Eating out,-11.78,GBP,-11.78,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATRkP47tfWZV87uJqj,09/03/2023,17:50:52,Bacs (Direct Credit),GB Retail Payroll,,Income,180.01,GBP,180.01,GBP,50004227-1,,,50004227-1,
tx_0000ATRoYf5e0Y2WKAsQfx,09/03/2023,18:37:25,Card payment,Uber Eats,🍽,Eating out,-19.56,GBP,-19.56,GBP,,,,UBER* EATS PENDING     LONDON        GBR,
tx_0000ATSu41Q5jJ318aunrf,10/03/2023,07:13:49,Card payment,Uber,🚖,Transport,-20.99,GBP,-20.99,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000ATSwvw5xwUlOx3jfd5,10/03/2023,07:45:59,Card payment,Uber,🚖,Transport,-17.98,GBP,-17.98,GBP,,,,UBER   *TRIP           London        GBR,
tx_0000ATTqyt23NlUIhsvJrd,10/03/2023,18:14:00,Card payment,Uber,🚖,Transport,15.81,GBP,15.81,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000ATTy9Irosntwey27gA,10/03/2023,19:34:18,Card payment,Uber,🚖,Transport,-6.95,GBP,-6.95,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000ATU0ypE4X5WF5fXFXX,10/03/2023,20:06:02,Card payment,Uber Eats,🍽,Eating out,-21.61,GBP,-21.61,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATU4JDiJUsQv5lgME5,10/03/2023,20:43:20,Card payment,O2,📱,Bills,-14.58,GBP,-14.58,GBP,,,,O2                     LEEDS         GBR,
tx_0000ATU4KVpVcxivZFfEY5,10/03/2023,20:43:34,Card payment,O2,📱,Bills,-40.42,GBP,-40.42,GBP,,,,O2                     LEEDS         GBR,
tx_0000ATUWX75zhHWrXjBjqT,11/03/2023,01:59:35,Pot transfer,Bills Pot,,Transfers,2.00,GBP,2.00,GBP,,,,,
tx_0000ATUWX9v7CBBGFNZcIL,11/03/2023,01:59:35,Faster payment,British Red Cross Society,,Charity,-2.00,GBP,-2.00,GBP,FDC05893,,,FDC05893,
tx_0000ATVAhCce05VlkIpGFN,11/03/2023,09:29:36,Card payment,Uber Eats,🍽,Eating out,-11.18,GBP,-11.18,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATWAAddKkNewW0yk6u,11/03/2023,20:58:26,Faster payment,Chopan Restaurant,,Eating out,-11.00,GBP,-11.00,GBP,Chopan Restaurant,,,Chopan Restaurant,
tx_0000ATXDGVW0KyawhWbP6n,12/03/2023,09:07:49,Card payment,Yaadgaar Uk Ltd,🍽,Eating out,-7.50,GBP,-7.50,GBP,,89 Harehills Road,,YAADGAAR UK LTD        LEEDS         GBR,
tx_0000ATXckFxrDUwjAAWmht,12/03/2023,13:53:19,Card payment,Franksters,🍴,Eating out,-9.36,GBP,-9.36,GBP,,Dewsbury Road,,FRANKSTERS             UXBRIDGE LS11 GBR,
tx_0000ATY7j8kZePb1s66CNF,12/03/2023,19:40:29,Card payment,Uber Eats,🍽,Eating out,-18.19,GBP,-18.19,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATZG3qFWconzHvIkNO,13/03/2023,08:48:34,Card payment,Uber Eats,🍽,Eating out,-10.18,GBP,-10.18,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATZOfvxOeTZlhj761p,13/03/2023,10:25:06,Pot transfer,Bills Pot,,Transfers,-15.00,GBP,-15.00,GBP,,,,,
tx_0000ATa8LYijvkYRnH1pAY,13/03/2023,18:56:50,Card payment,FoodHub,🌮🍕🥘,Eating out,-5.80,GBP,-5.80,GBP,,,,WWW.TAKEAWAY.JE        GUERNSEY      GBR,
tx_0000ATbWSxivxZfRQO8sG9,14/03/2023,11:01:49,Card payment,Noor Foods,🥖,Groceries,-4.98,GBP,-4.98,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS LS8     GBR,
tx_0000ATbe4T3F9ADmvHvOSo,14/03/2023,12:27:01,Card payment,Amazon Prime,💻,Bills,0.00,GBP,0.00,GBP,Active card check,,,Amazon Prime           amzn.co.uk/pm GBR,
tx_0000ATbeWiwldoYEmeB8Xx,14/03/2023,12:32:08,Card payment,Amazon,📦,Shopping,0.00,GBP,0.00,GBP,Active card check,,,AMAZON EU              AMAZON.CO.UK  GBR,
tx_0000ATbehOnmsadx5so71t,14/03/2023,12:34:04,Card payment,Amazon,📦,Shopping,-117.78,GBP,-117.78,GBP,,,,AMZNMKTPLACE AMAZON.CO LONDON        GBR,
tx_0000ATbeijfqlNrdErozNx,14/03/2023,12:34:18,Flex,Amazon,📦,Shopping,117.78,GBP,117.78,GBP,Returned for Amazon,,,Flex,
tx_0000ATcDF1yTegPkyoHFFC,14/03/2023,19:01:07,Card payment,Curry House,🍴,Eating out,-15.95,GBP,-15.95,GBP,,,,Curry House            Leeds         GBR,
tx_0000ATcdi6s77i6ovD1AuX,14/03/2023,23:57:42,Card payment,Amazon,📦,Shopping,-29.74,GBP,-29.74,GBP,,,,AMZNMKTPLACE AMAZON.CO LONDON        GBR,
tx_0000ATdaTBzHiQraMlz6H3,15/03/2023,10:56:06,Faster payment,Noreen Ghaffar,,Bills,-75.00,GBP,-75.00,GBP,Noreen Ghaffar,,,Noreen Ghaffar,
tx_0000ATdrUro1Q6TDfsjhVy,15/03/2023,14:06:53,Card payment,Uber Eats,🍽,Eating out,-13.95,GBP,-13.95,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATdrWhccFrfKhtZlJr,15/03/2023,14:07:13,Flex,Uber Eats,🍽,Eating out,13.95,GBP,13.95,GBP,Returned for Uber Eats,,,Flex,
tx_0000ATepQEKeEe5cc3WcWv,16/03/2023,01:18:21,Card payment,Amazon,📦,Shopping,549.00,GBP,549.00,GBP,,"1 Principal Pl, Worship St",,"AMZ*PURUS LIFE\1 Principal Pl, Worship St\amazon.co.uk\EC2A 2FA  GBRGBR",
tx_0000ATfMvWNySWhe4NbqWg,16/03/2023,07:33:46,Flex,,,Transfers,-186.00,GBP,-186.00,GBP,Early payment towards Amazon,,,Flex,
tx_0000ATfN8RXvlN1vS4sxgP,16/03/2023,07:36:06,Flex,,,Transfers,-40.00,GBP,-40.00,GBP,Early payment towards Amazon,,,Flex,
tx_0000ATfN9YQBgflTt6HZeD,16/03/2023,07:36:18,Flex,,,Transfers,-25.00,GBP,-25.00,GBP,Early payment towards First Bus,,,Flex,
tx_0000ATfNAuhSLF8Xp43sLB,16/03/2023,07:36:33,Flex,,,Transfers,-28.00,GBP,-28.00,GBP,Early payment towards Amazon,,,Flex,
tx_0000ATfNEFdiwbZOGIMfh4,16/03/2023,07:37:09,Flex,,,Transfers,-40.00,GBP,-40.00,GBP,Early payment towards Amazon,,,Flex,
tx_0000ATfNG2dCHSgDrwVxqt,16/03/2023,07:37:28,Flex,,,Transfers,-12.00,GBP,-12.00,GBP,Early payment towards Apple,,,Flex,
tx_0000ATfNH4iO1ErIcZR0pF,16/03/2023,07:37:40,Flex,,,Transfers,-19.00,GBP,-19.00,GBP,Early payment towards Amazon,,,Flex,
tx_0000ATfNIsjfWqmlUtqIG9,16/03/2023,07:37:59,Flex,,,Transfers,-5.00,GBP,-5.00,GBP,Early payment towards Apple,,,Flex,
tx_0000ATfNJumNPqcufuegTp,16/03/2023,07:38:10,Flex,,,Transfers,-10.00,GBP,-10.00,GBP,Early payment towards Apple,,,Flex,
tx_0000ATfNLZfWsJLlmVFAbj,16/03/2023,07:38:29,Flex,,,Transfers,-25.00,GBP,-25.00,GBP,Early payment towards Next,,,Flex,
tx_0000ATfSwcxE7cxD5DSyvq,16/03/2023,08:41:12,Card payment,Maxi Foods,🛒 ,Groceries,-10.69,GBP,-10.69,GBP,,,,MAXI FOODS             LS8 5PB LS8   GBR,
tx_0000ATfpE7zaAtgR4K8kXD,16/03/2023,12:50:52,Card payment,Uber Eats,🍽,Eating out,-17.57,GBP,-17.57,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATgAfEjBL3lvpUu6IF,16/03/2023,16:51:05,Bacs (Direct Credit),GB Retail Payroll,,Income,163.23,GBP,163.23,GBP,50004227-1,,,50004227-1,
tx_0000ATgAymXNrJqRcTvuTK,16/03/2023,16:54:36,Pot transfer,Bills Pot,,Transfers,-60.00,GBP,-60.00,GBP,,,,,
tx_0000ATgBPFinyWszyD4G9Z,16/03/2023,16:59:24,Pot transfer,Bills Pot,,Transfers,-45.00,GBP,-45.00,GBP,,,,,
tx_0000AThc8yPpRWR9P8GRSj,17/03/2023,09:33:42,Card payment,Noor Foods,🥖,Groceries,-6.58,GBP,-6.58,GBP,,26-28 Harehills Road,,NOOR FOOD YORKSHIRE LT LEEDS LS8     GBR,
tx_0000AThdWb4ny78PvKG7Gb,17/03/2023,09:49:10,Faster payment,Emma Houson,,Gifts,-10.00,GBP,-10.00,GBP,Emma Houson,,,Emma Houson,
tx_0000ATiMaHdOgw8WA8dxrt,17/03/2023,18:14:04,Card payment,Uber Eats,🍽,Eating out,-25.54,GBP,-25.54,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATjvme3QqrW0tzninD,18/03/2023,12:23:11,Card payment,West Yorkshire Metro,🚌,Transport,-4.50,GBP,-4.50,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000ATjvoYBJeqHMDleTEP,18/03/2023,12:23:32,Pot transfer,Bills Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,
tx_0000ATkMgyU6g35ufpJTVJ,18/03/2023,17:24:42,Card payment,Franksters,🍴,Eating out,-7.56,GBP,-7.56,GBP,,Dewsbury Road,,FRANKSTERS             UXBRIDGE LS11 GBR,
tx_0000ATkMkEJSHiS21TkOrD,18/03/2023,17:25:17,Pot transfer,Bills Pot,,Transfers,10.00,GBP,10.00,GBP,,,,,
tx_0000ATkfPAaGqqNcjTuB9u,18/03/2023,20:54:22,Card payment,Uber Eats,🍽,Eating out,-19.24,GBP,-19.24,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATkfWLy4vMpq4BSyY5,18/03/2023,20:55:40,Pot transfer,Bills Pot,,Transfers,20.00,GBP,20.00,GBP,,,,,
tx_0000ATlj3Sw8WuXI8k21sP,19/03/2023,09:09:59,Card payment,West Yorkshire Metro,🚌,Transport,-4.50,GBP,-4.50,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000ATlj5UJsMKnX0Z6FjX,19/03/2023,09:10:21,Pot transfer,Bills Pot,,Transfers,5.00,GBP,5.00,GBP,,,,,
tx_0000ATmAbwmOmL5uFCbEIr,19/03/2023,14:18:45,Card payment,Costa Coffee,☕,Work,-7.24,GBP,-7.24,GBP,,Dewsbury Road,,COSTA COFFEE 43011643  LEEDS         GBR,
tx_0000ATmN1rC3MxidqnHInJ,19/03/2023,16:37:54,Pot transfer,Bills Pot,,Transfers,5.00,GBP,5.00,GBP,,,,,
tx_0000ATmOF08FXygASfVZmz,19/03/2023,16:51:28,Card payment,Sainsbury’s,🍏,Groceries,-27.59,GBP,-27.59,GBP,,WHITE ROSE SHOPPING CENTR,,SAINSBURYS - WHITE ROS LEEDS         GBR,
tx_0000ATmOw0cDcqfMbjTzyz,19/03/2023,16:59:15,Pot transfer,Bills Pot,,Transfers,35.00,GBP,35.00,GBP,,,,,
tx_0000ATmdeYpFC2iTUWWqyf,19/03/2023,19:44:10,Card payment,Uber,🚖,Transport,-0.59,GBP,-0.59,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000ATmdxTwvXwwMzaseGI,19/03/2023,19:47:35,Card payment,Uber Eats,🍽,Eating out,-27.64,GBP,-27.64,GBP,,"2 Leman StreetAldgate Tower, First Floor",,UBER* EATS PENDING     +448081897190 GBR,
tx_0000ATmeCmsTSEG22b5zZi,19/03/2023,19:50:21,Card payment,Uber Eats,🍽,Eating out,27.64,GBP,27.64,GBP,,"2 Leman StreetAldgate Tower, First Floor",,UBER* EATS PENDING     +448081897190 GBR,
tx_0000ATmeuTXCjTmXfYFA4Q,19/03/2023,19:58:15,Card payment,Uber Eats,🍽,Eating out,-30.01,GBP,-30.01,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATmfCchjNUgYNiMfmE,19/03/2023,20:01:32,Flex,Uber Eats,🍽,Eating out,30.01,GBP,30.01,GBP,Returned for Uber Eats,,,Flex,
tx_0000ATn0zwJTMN7aXYLHG6,20/03/2023,00:05:45,Card payment,Amazon,📦,Shopping,-14.99,GBP,-14.99,GBP,,,,AMZNMktplace           amazon.co.uk  GBR,
tx_0000ATn1T1QDRcpImaMcaX,20/03/2023,00:11:00,Flex,Amazon,📦,Shopping,14.99,GBP,14.99,GBP,Returned for Amazon,,,Flex,
tx_0000ATo3u068rugaednqgT,20/03/2023,12:13:00,Card payment,Uber,🚖,Transport,0.00,GBP,0.00,GBP,Active card check,,,Uber UK Rides          London        GBR,
tx_0000ATo4yka05pUp7uHalu,20/03/2023,12:25:04,Card payment,Uber,🚖,Transport,-6.99,GBP,-6.99,GBP,,,,UBER   *TRIP           London        GBR,
tx_0000AToAL9LjBD1H8oObHl,20/03/2023,13:25:08,Card payment,Apple Store,🍏,Shopping,-69.00,GBP,-69.00,GBP,,209 Trinity,,APPLE STORE R372       LEEDS         GBR,
tx_0000AToAQ0ri9Q1FE1NzPd,20/03/2023,13:26:01,Flex,Apple Store,🍏,Shopping,69.00,GBP,69.00,GBP,Returned for Apple Store,,,Flex,
tx_0000AToF9PSVxVN9RMSKif,20/03/2023,14:19:02,Card payment,Uber,🚖,Transport,-6.90,GBP,-6.90,GBP,,,,UBER   *TRIP           London        GBR,
tx_0000AToZB6tdwVDFX4EXha,20/03/2023,18:03:27,Card payment,First Bus,🚌,Transport,-4.50,GBP,-4.50,GBP,,Horsforth,,FIRST WEST YORKSHIRE   LEEDS         GBR,
tx_0000ATobeyg1GeoedREMwz,20/03/2023,18:31:15,Card payment,Archies - Leeds,🍴,Eating out,-11.99,GBP,-11.99,GBP,,UNIT TK04 TRINITY LEEDS,,ARCHIES - LEEDS        LEEDS         GBR,
tx_0000ATohlksPZemAUlgl7p,20/03/2023,19:39:43,Card payment,Everyman Media Group,🎥,Entertainment,-14.90,GBP,-14.90,GBP,,Albion Street,,Everyman Media Group L Leeds         GBR,
tx_0000ATohw77rhsbQObrALR,20/03/2023,19:41:35,Card payment,Everyman Media Group,🎥,Entertainment,-10.85,GBP,-10.85,GBP,,Albion Street,,Everyman Media Group L Leeds         GBR,
tx_0000AToiGFMCoRLcoA7LV5,20/03/2023,19:45:13,Card payment,Everyman Media Group,🎥,Entertainment,-3.35,GBP,-3.35,GBP,,Albion Street,,Everyman Media Group L Leeds         GBR,
tx_0000ATowYL4hgx5yYIQVrV,20/03/2023,22:25:22,Card payment,Uber,🚖,Transport,-4.91,GBP,-4.91,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000AToyAZlnbVGhe8PGPx,20/03/2023,22:43:29,Flex,Everyman Media Group,🎥,Entertainment,10.85,GBP,10.85,GBP,Returned for Everyman Media Group L,,,Flex,
tx_0000AToyBsKe4mg1VNKDq8,20/03/2023,22:43:43,Flex,Everyman Media Group,🎥,Entertainment,14.90,GBP,14.90,GBP,Returned for Everyman Media Group L,,,Flex,
tx_0000AToyDHKIdJ5tJUpfsX,20/03/2023,22:43:58,Flex,Archies - Leeds,🍴,Eating out,11.99,GBP,11.99,GBP,Returned for Archies - Leeds,,,Flex,
tx_0000AToyGAdzvyD3SQQQvy,20/03/2023,22:44:29,Flex,Sainsbury’s,🍏,Groceries,27.59,GBP,27.59,GBP,Returned for Sainsbury’s,,,Flex,
tx_0000ATptSmBZsMGYkkHd1I,21/03/2023,09:25:27,Card payment,Uber,🚖,Transport,-7.98,GBP,-7.98,GBP,,,,UBER   *TRIP           London        GBR,
tx_0000ATptT2TtI2yGjSwt7Z,21/03/2023,09:25:30,Card payment,Uber,🚖,Transport,4.91,GBP,4.91,GBP,,2 Leman Street,,UBER   * PENDING       London        GBR,
tx_0000ATpxIVzVdETw40UD0z,21/03/2023,10:08:25,Card payment,Uber Eats,🍽,Eating out,-22.54,GBP,-22.54,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATq8bI90RAV5V2bCWy,21/03/2023,12:15:04,Flex,Uber Eats,🍽,Eating out,22.54,GBP,22.54,GBP,Returned for Uber Eats,,,Flex,
tx_0000ATqGKt4Ahy3PVeZM1a,21/03/2023,13:41:45,Card payment,West Yorkshire Metro,🚌,Transport,-4.50,GBP,-4.50,GBP,,,,WWW.WYMETRO.COM        LEEDS         GBR,
tx_0000ATqheFu0j2lgQaDduz,21/03/2023,18:47:47,Card payment,Costa Coffee,☕,Work,-7.24,GBP,-7.24,GBP,,Dewsbury Road,,COSTA COFFEE 43011643  LEEDS         GBR,
tx_0000ATr9GIFl8DBsJCF8Wv,21/03/2023,23:57:11,Flex,Costa Coffee,☕,Work,7.24,GBP,7.24,GBP,Returned for Costa Coffee,,,Flex,
tx_0000ATs1VKOgpy3oFlpKwj,22/03/2023,10:04:59,Card payment,Uber Eats,🍽,Eating out,-15.79,GBP,-15.79,GBP,,,,UBER   * EATS PENDING  London        GBR,
tx_0000ATs1XECipjkXNJrEOH,22/03/2023,10:05:19,Flex,Uber Eats,🍽,Eating out,15.79,GBP,15.79,GBP,Returned for Uber Eats,,,Flex,
tx_0000ATsp6iVB4hvwc9YZZx,22/03/2023,19:20:47,Card payment,ATM,💵,Cash,-30.00,GBP,-30.00,GBP,,Elvicta Business Park,,NoteMachine            UK            GBR,
tx_0000ATswRsUBqgapxMcLL7,22/03/2023,20:43:02,Card payment,Sk Discount 31,🍎,Groceries,-5.00,GBP,-5.00,GBP,,14A Harehills Road,,PPOINT_*SK Discount 31 Leeds         GBR,
tx_0000ATtvR7nFXs7Hv9cynp,23/03/2023,08:06:24,Monzo Paid,Monzo Premium,⭐,Bills,-15.00,GBP,-15.00,GBP,,,,Monzo Premium refund,
tx_0000ATuAi2PmIKCZTVAiZN,23/03/2023,10:57:32,Faster payment,ALI A & GHAFFAR,,Income,100.00,GBP,100.00,GBP,Monzo shahzar,,,Monzo shahzar,
tx_0000ATuek9CV27Vb60rl3p,23/03/2023,16:34:04,Bacs (Direct Credit),GB Retail Payroll,,Income,107.83,GBP,107.83,GBP,50004227-1,,,50004227-1,
